datadate,0
2015-11-02,-0.0029617419662274825
2015-11-03,0.00551515216276338
2015-11-04,-0.002309844018129249
2015-11-05,0.0011493344353619053
2015-11-06,0.003908601764062503
2015-11-09,0.0035920418218086626
2015-11-10,-0.003343566422576619
2015-11-11,0.005150378649153771
2015-11-12,-0.0003694490427336637
2015-11-13,-0.0008369770519112579
2015-11-16,-0.00026865116884166706
2015-11-17,-0.0006760905874735894
2015-11-18,-0.001439995266433969
2015-11-19,0.0012844144597142163
2015-11-20,-0.004863119007265058
2015-11-23,0.00391844642099062
2015-11-24,0.00395263596284867
2015-11-25,-0.0004728313089394193
2015-11-27,-0.0003846752005836623
2015-11-30,-0.0005465848849677353
2015-12-01,0.0022426865103081146
2015-12-02,0.009533811016176813
2015-12-03,-0.0015834538839729067
2015-12-04,0.00711361722071691
2015-12-07,0.010811121092552542
2015-12-08,0.003154761560094558
2015-12-09,-0.005618253705265133
2015-12-10,-0.01379958507238313
2015-12-11,0.009076530906630121
2015-12-14,0.005748026039420952
2015-12-15,0.001507329049320758
2015-12-16,-0.0032932618268357913
2015-12-17,0.008780128079835893
2015-12-18,-0.004832663870868977
2015-12-21,0.000141980020103115
2015-12-22,-0.008767225134271276
2015-12-23,-0.008216705497745266
2015-12-24,-0.001345160916252249
2015-12-28,0.010614910091376339
2015-12-29,0.004022039304400633
2015-12-30,0.0019324539880681661
2015-12-31,-0.0052787879703023064
2016-01-04,-0.00912580597720273
2016-01-05,0.009553598531807046
2016-01-06,0.017022523642365218
2016-01-07,0.00948994020911861
2016-01-08,-0.0037984663167906075
2016-01-11,0.021414990197799105
2016-01-12,0.008432172323001632
2016-01-13,0.008081969305777629
2016-01-14,-0.008211770578427108
2016-01-15,0.00683449138686004
2016-01-19,0.018201731797363615
2016-01-20,-0.006497383217627516
2016-01-21,-0.012282903443487512
2016-01-22,0.0018810227143460808
2016-01-25,0.011252246253045693
2016-01-26,-0.01494750207343426
2016-01-27,-0.0048749732500037906
2016-01-28,0.0002923285611540082
2016-01-29,-0.012186968056460433
2016-02-01,0.0059352004876935816
2016-02-02,0.007976876897116117
2016-02-03,-0.0108985461820059
2016-02-04,-0.02294657862918216
2016-02-05,-0.007621266987569598
2016-02-08,0.015929191845394094
2016-02-09,0.011684013246331745
2016-02-10,0.007263073707504733
2016-02-11,0.008399232549137813
2016-02-12,-0.015299499850385612
2016-02-16,-0.00947118651865693
2016-02-17,-0.01885786382312416
2016-02-18,0.00030906166860970494
2016-02-19,0.015847919292797205
2016-02-22,-0.012937983651655865
2016-02-23,0.011520876197993251
2016-02-24,-0.003570845629019854
2016-02-25,0.009723220545536508
2016-02-26,-0.0166547751457533
2016-02-29,-0.014902379876058405
2016-03-01,-0.006069954894935751
2016-03-02,-0.02120191745762563
2016-03-03,-0.027210470555511092
2016-03-04,-0.013304044926245314
2016-03-07,-0.017428002272192475
2016-03-08,0.02312892896816911
2016-03-09,-0.0011360401792820203
2016-03-10,0.0059432103389086555
2016-03-11,-0.010539585744801827
2016-03-14,0.0013169708600501476
2016-03-15,0.007445812081560701
2016-03-16,-0.010810601404367584
2016-03-17,-0.012263617958018945
2016-03-18,-0.005189776579941366
2016-03-21,-0.006139791669869102
2016-03-22,0.0010981249427347427
2016-03-23,0.0188515464961175
2016-03-24,-0.0025377976223066377
2016-03-28,0.0033178991210045176
2016-03-29,-0.0041222612997951795
2016-03-30,0.0037527093356044105
2016-03-31,-0.008646212729396844
2016-04-01,0.006633137487816783
2016-04-04,0.0030892164341940944
2016-04-05,0.00048136007781833415
2016-04-06,-0.009335970721192834
2016-04-07,-0.0023571269213692307
2016-04-08,-0.0008817668520504802
2016-04-11,-0.003128882892148176
2016-04-12,-0.013671768166070382
2016-04-13,-0.0002132758940720903
2016-04-14,0.002544517941633402
2016-04-15,0.0021193624852507633
2016-04-18,-0.00013743594590903243
2016-04-19,-0.009354271838952056
2016-04-20,-0.006466682813225144
2016-04-21,-0.001610112268447329
2016-04-22,-0.004339028574226198
2016-04-25,0.004467572437303457
2016-04-26,-0.005587822307702899
2016-04-27,-0.008655339075585269
2016-04-28,-0.00026530059641196143
2016-04-29,0.005364633879380466
2016-05-02,-0.005687489969356178
2016-05-03,-0.0044537888550738
2016-05-04,-0.0013209500176744916
2016-05-05,-0.001197752591270999
2016-05-06,0.0019121899224843596
2016-05-09,-0.011801069312391103
2016-05-10,0.002731963134101377
2016-05-11,0.0028751455623206032
2016-05-12,-0.000996234738252255
2016-05-13,-0.0006452199280865135
2016-05-16,0.002600213746399754
2016-05-17,0.0029146162959421823
2016-05-18,0.005350105455274243
2016-05-19,-0.001342098979726957
2016-05-20,-0.0008837947997949944
2016-05-23,0.0009563331406508835
2016-05-24,-0.004290531231449865
2016-05-25,0.006400087334557206
2016-05-26,-0.002437342121394672
2016-05-27,-0.0037069099068354925
2016-05-31,-0.00025192884315705633
2016-06-01,-0.0008792492187070775
2016-06-02,-0.00068681740188903
2016-06-03,-0.004237707305316324
2016-06-06,0.001695451092696828
2016-06-07,0.001841199811764533
2016-06-08,-0.0033777301454349816
2016-06-09,0.001172712417897243
2016-06-10,-0.0030359816433162138
2016-06-13,-0.001355087309333639
2016-06-14,-0.0008026291038540768
2016-06-15,0.0016623503942069678
2016-06-16,0.00105517631432272
2016-06-17,-0.001978361477254672
2016-06-20,0.0028225679412775717
2016-06-21,0.0007639669501567822
2016-06-22,-0.0014360354644185505
2016-06-23,0.004201611927000037
2016-06-24,-0.013908845244286545
2016-06-27,-0.008388092398333187
2016-06-28,0.005994819219164279
